"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1996",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1997",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1998",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1999",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","2000",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","2001",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","2002",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","2003",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","2004",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","2005",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","2006",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","2007",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","2008",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","2009",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","2010",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","2011",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","2012",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","2013",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","2014",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","2015",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","2016",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","2017",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","2018",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","2019",,"M"
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1970",17793,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1971",18811,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1972",20184,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1973",21228,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1974",22406,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1975",22380,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1976",23077,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1977",23206,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1978",22811,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1979",22724,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1980",23220,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1981",24379,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1982",25578,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1983",27676,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1984",28785,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1985",31082,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1986",32304,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1987",33520,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1988",34643,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1989",35456,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1990",30582,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1991",25429,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1992",24269,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1993",19402,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1994",18313,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1995",18879,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1996",18356,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1997",15795,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1998",13422,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","1999",12304,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","2000",11632,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","2001",10966,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","2002",8502,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","2003",8529,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","2004",8638,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","2005",7985,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","2006",8092,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","2007",7476,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","2008",6958,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","2009",6128,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","2010",5438,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","2011",5073,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","2012",4571,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","2013",4411,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","2014",4976,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","2015",5149,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","2016",4988,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","2017",5663,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","2018",5577,
"ROU","PASSTRANSP","RAIL","MLN_PKM","A","2019",5906,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1970",1498,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1971",1548,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1972",1450,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1973",1452,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1974",1428,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1975",1468,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1976",1309,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1977",1364,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1978",1426,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1979",1446,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1980",1436,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1981",1458,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1982",1566,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1983",1566,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1984",1594,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1985",1667,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1986",1682,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1987",1596,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1988",1553,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1989",1542,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1990",1429,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1991",814,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1992",547,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1993",566,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1994",590,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1995",595,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1996",613,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1997",616,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1998",645,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","1999",623,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2000",705,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2001",715,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2002",749,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2003",777,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2004",764,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2005",777,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2006",793,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2007",812,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2008",834,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2009",840,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2010",813,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2011",773,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2012",742,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2013",760,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2014",697,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2015",709,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2016",680,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2017",650,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2018",656,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2019",698,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2020",397,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2021",542,
"SVN","PASSTRANSP","RAIL","MLN_PKM","A","2022",835,
